Account Username,Account Password,Account Contact First Name,Account Contact Last Name,Account Contact Company,Account Contact Address,Account Contact Address2,Account Contact Country,Account Contact State,Account Contact City,Account Contact Postal Code,Account Contact Phone,Account Contact Fax,Account Contact Email,Account Contact URL,Legacy ID,Listing ID,Listing Title,Listing Email,Listing URL,Listing Address,Listing Address2,Listing Country,Listing Country Abbreviation,Listing Region,Listing Region Abbreviation,Listing State,Listing State Abbreviation,Listing City,Listing City Abbreviation,Listing Neighborhood,Listing Neighborhood Abbreviation,Listing Postal Code,Listing Latitude,Listing Longitude,Listing Phone,Listing Fax,Listing Short Description,Listing Long Description,Listing Keywords,Updated Date,Listing Renewal Date,Listing Status,Listing Level,Listing Category 1,Listing Category 2,Listing Category 3,Listing Category 4,Listing Category 5,Listing Template
,,,,R  R's Remodeling,4290 Harris Hill Rd,,United States,New York,Buffalo,14221,(716) 580-3075,,,,,,R  R's Remodeling,,,4290 Harris Hill Rd,,United States,USA,,,New York,NY,Buffalo,,,,14221,,,(716) 580-3075,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,L A Hazard  Sons Inc,5605 Harris Hill Rd,,United States,New York,Buffalo,14221,(716) 741-4124,,,,,,L A Hazard  Sons Inc,,,5605 Harris Hill Rd,,United States,USA,,,New York,NY,Buffalo,,,,14221,,,(716) 741-4124,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Bob Stephens Huck,1265 New Rd,,United States,New York,Buffalo,14228,(716) 632-1149,,,,,,Bob Stephens Huck,,,1265 New Rd,,United States,USA,,,New York,NY,Buffalo,,,,14228,,,(716) 632-1149,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,PIPES PLUMBING,,,United States,New York,Buffalo,14206,(716) 545-4319,,,,,,PIPES PLUMBING,,,,,United States,USA,,,New York,NY,Buffalo,,,,14206,,,(716) 545-4319,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Albi The Handyman,,,United States,New York,Buffalo,14212,(716) 715-4545,,,,,,Albi The Handyman,,,,,United States,USA,,,New York,NY,Buffalo,,,,14212,,,(716) 715-4545,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Superior Plumbing  Rooter Service,,,United States,New York,Buffalo,14220,(716) 825-5032,,,,,,Superior Plumbing  Rooter Service,,,,,United States,USA,,,New York,NY,Buffalo,,,,14220,,,(716) 825-5032,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Romeo's Superior Improvements,,,United States,New York,Buffalo,14214,(716) 838-4436,,,,,,Romeo's Superior Improvements,,,,,United States,USA,,,New York,NY,Buffalo,,,,14214,,,(716) 838-4436,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Aurora Construction,,,United States,New York,Buffalo,14201,(716) 479-1218,,,,,,Aurora Construction,,,,,United States,USA,,,New York,NY,Buffalo,,,,14201,,,(716) 479-1218,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Rock Solid Construction,,,United States,New York,Buffalo,14201,(716) 818-3575,,,,,,Rock Solid Construction,,,,,United States,USA,,,New York,NY,Buffalo,,,,14201,,,(716) 818-3575,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Yuhl's Fred H Sons Plumbing  Heating,,,United States,New York,Buffalo,14221,(716) 634-0325,,,,,,Yuhl's Fred H Sons Plumbing  Heating,,,,,United States,USA,,,New York,NY,Buffalo,,,,14221,,,(716) 634-0325,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Delta P Inc,88 Franklin St,,United States,New York,Lackawanna,14218,(716) 830-6623,,,,,,Delta P Inc,,,88 Franklin St,,United States,USA,,,New York,NY,Lackawanna,,,,14218,,,(716) 830-6623,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,MLP Plumbing  Mechanical,3198 Union Rd,,United States,New York,Cheektowaga,14227,(716) 681-6997,,,,,,MLP Plumbing  Mechanical,,,3198 Union Rd,,United States,USA,,,New York,NY,Cheektowaga,,,,14227,,,(716) 681-6997,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Ackerman Plumbing Inc,678 Sheridan Dr,,United States,New York,Tonawanda,14150,(716) 877-7448,,,,,,Ackerman Plumbing Inc,,,678 Sheridan Dr,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 877-7448,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Roys Plumbing,140 Cooper Ave,,United States,New York,Tonawanda,14150,(716) 873-5000,,,,,,Roys Plumbing,,,140 Cooper Ave,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 873-5000,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Douglas Plumbing,140 Cooper Ave,,United States,New York,Tonawanda,14150,(716) 662-4829,,,,,,Douglas Plumbing,,,140 Cooper Ave,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 662-4829,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Frank's Commercial  Home Service,90 Pearce Ave,,United States,New York,Tonawanda,14150,(716) 875-4357,,,,,,Frank's Commercial  Home Service,,,90 Pearce Ave,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 875-4357,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Waterworks Plumbing  Backflow Inc.,222 Treadwell Rd,,United States,New York,Tonawanda,14150,(716) 998-7058,,,,,,Waterworks Plumbing  Backflow Inc.,,,222 Treadwell Rd,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 998-7058,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,GBG Inc,225 Fire Tower Dr,,United States,New York,Tonawanda,14150,(716) 693-3700,,,,,,GBG Inc,,,225 Fire Tower Dr,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 693-3700,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Brighton Plumbing Inc,21 Jamaica Rd,,United States,New York,Tonawanda,14150,(716) 835-0360,,,,,,Brighton Plumbing Inc,,,21 Jamaica Rd,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 835-0360,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Erie Plumbing  Remodeling,2411 Fix Rd,,United States,New York,Grand Island,14072,(716) 773-3872,,,,,,Erie Plumbing  Remodeling,,,2411 Fix Rd,,United States,USA,,,New York,NY,Grand Island,,,,14072,,,(716) 773-3872,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Ed Young's Plumbing,5641 Main St,,United States,New York,Williamsville,14221,(716) 632-3150,,,,,,Ed Young's Plumbing,,,5641 Main St,,United States,USA,,,New York,NY,Williamsville,,,,14221,,,(716) 632-3150,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Waterworks Plumbing  Backflow Inc,202 Roosevelt St,,United States,New York,Tonawanda,14150,(716) 696-6122,,,,,,Waterworks Plumbing  Backflow Inc,,,202 Roosevelt St,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 696-6122,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Mark's Plumbing,314 Delaware St,,United States,New York,Tonawanda,14150,(716) 694-6711,,,,,,Mark's Plumbing,,,314 Delaware St,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 694-6711,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Songin Jennifer F,310 Sterling DR,,United States,New York,Orchard Park,14127,(716) 677-6800,,,,,,Songin Jennifer F,,,310 Sterling DR,,United States,USA,,,New York,NY,Orchard Park,,,,14127,,,(716) 677-6800,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,D V Brown  Assoc,567 Vickers St,,United States,New York,Tonawanda,14150,(716) 695-5533,,,,,,D V Brown  Assoc,,,567 Vickers St,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 695-5533,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Bison Plumbing City Incorporated,3259 Walden Ave,,United States,New York,Depew,14043,(585) 530-2657,,,,,,Bison Plumbing City Incorporated,,,3259 Walden Ave,,United States,USA,,,New York,NY,Depew,,,,14043,,,(585) 530-2657,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,MCD Plumbing Inc,2881 Southwestern Blvd # 3,,United States,New York,Orchard Park,14127,(716) 677-1880,,,,,,MCD Plumbing Inc,,,2881 Southwestern Blvd # 3,,United States,USA,,,New York,NY,Orchard Park,,,,14127,,,(716) 677-1880,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Superior Plumbing,2160 Niagara Falls Blvd,,United States,New York,Tonawanda,14150,(716) 694-1149,,,,,,Superior Plumbing,,,2160 Niagara Falls Blvd,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 694-1149,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Lancaster Plumbing,450 Gould Ave,,United States,New York,Depew,14043,(716) 685-2399,,,,,,Lancaster Plumbing,,,450 Gould Ave,,United States,USA,,,New York,NY,Depew,,,,14043,,,(716) 685-2399,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Western New York Plumbing,6326 Transit Rd,,United States,New York,Depew,14043,(716) 683-5455,,,,,,Western New York Plumbing,,,6326 Transit Rd,,United States,USA,,,New York,NY,Depew,,,,14043,,,(716) 683-5455,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Roto Rooter Plumbing  Drain Services,1988 Grand Island Blvd,,United States,New York,Grand Island,14072,(716) 773-2239,,,,,,Roto Rooter Plumbing  Drain Services,,,1988 Grand Island Blvd,,United States,USA,,,New York,NY,Grand Island,,,,14072,,,(716) 773-2239,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Roys Plumbing,3780 N Buffalo St,,United States,New York,Orchard Park,14127,(716) 662-4829,,,,,,Roys Plumbing,,,3780 N Buffalo St,,United States,USA,,,New York,NY,Orchard Park,,,,14127,,,(716) 662-4829,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Benzinger Plumbing  Heating,4238 S Taylor Rd,,United States,New York,Orchard Park,14127,(716) 667-9273,,,,,,Benzinger Plumbing  Heating,,,4238 S Taylor Rd,,United States,USA,,,New York,NY,Orchard Park,,,,14127,,,(716) 667-9273,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Pcs Plumbing  Heating Inc,35 Heritage Dr,,United States,New York,Lancaster,14086,(716) 685-0710,,,,,,Pcs Plumbing  Heating Inc,,,35 Heritage Dr,,United States,USA,,,New York,NY,Lancaster,,,,14086,,,(716) 685-0710,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,MCD Plumbing,3859 N Buffalo St,,United States,New York,Orchard Park,14127,(716) 667-6909,,,,,,MCD Plumbing,,,3859 N Buffalo St,,United States,USA,,,New York,NY,Orchard Park,,,,14127,,,(716) 667-6909,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,M Purtill Plumbing,3959 N Buffalo St,,United States,New York,Orchard Park,14127,(716) 662-1678,,,,,,M Purtill Plumbing,,,3959 N Buffalo St,,United States,USA,,,New York,NY,Orchard Park,,,,14127,,,(716) 662-1678,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,James Lo Bue Plumbing Inc,7 Deerpath Dr,,United States,New York,Lancaster,14086,(716) 685-2254,,,,,,James Lo Bue Plumbing Inc,,,7 Deerpath Dr,,United States,USA,,,New York,NY,Lancaster,,,,14086,,,(716) 685-2254,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Schmigel Jr Joseph V,19 Spruceland Ter,,United States,New York,Lancaster,14086,(716) 684-8848,,,,,,Schmigel Jr Joseph V,,,19 Spruceland Ter,,United States,USA,,,New York,NY,Lancaster,,,,14086,,,(716) 684-8848,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Great Lakes Plumbing,PO Box 283,,United States,New York,Grand Island,14072,(716) 773-1313,,,,,,Great Lakes Plumbing,,,PO Box 283,,United States,USA,,,New York,NY,Grand Island,,,,14072,,,(716) 773-1313,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Borucki Robert Plmbr,71 Boll Dr,,United States,New York,Elma,14059,(716) 675-1240,,,,,,Borucki Robert Plmbr,,,71 Boll Dr,,United States,USA,,,New York,NY,Elma,,,,14059,,,(716) 675-1240,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Suburban Plumbing,71 Boll Dr,,United States,New York,Elma,14059,(716) 675-1240,,,,,,Suburban Plumbing,,,71 Boll Dr,,United States,USA,,,New York,NY,Elma,,,,14059,,,(716) 675-1240,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Benjamin Franklin Plumbing,5700 Maelou Dr,,United States,New York,Hamburg,14075,(866) 847-0034,,,,,,Benjamin Franklin Plumbing,,,5700 Maelou Dr,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(866) 847-0034,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Fedesons Commercial Htg,6431 Seneca St,,United States,New York,Elma,14059,(716) 655-1996,,,,,,Fedesons Commercial Htg,,,6431 Seneca St,,United States,USA,,,New York,NY,Elma,,,,14059,,,(716) 655-1996,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Jm Refrigeration Htg  AC,2680 Grand Island Blvd # 3,,United States,New York,Grand Island,14072,(716) 773-2252,,,,,,Jm Refrigeration Htg  AC,,,2680 Grand Island Blvd # 3,,United States,USA,,,New York,NY,Grand Island,,,,14072,,,(716) 773-2252,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Roto-Rooter Plumbing  Drain,757 Kirkwood Dr,,United States,New York,Grand Island,14072,(716) 773-3717,,,,,,Roto-Rooter Plumbing  Drain,,,757 Kirkwood Dr,,United States,USA,,,New York,NY,Grand Island,,,,14072,,,(716) 773-3717,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,A G Plumbing Svc,19 Parkside Ave,,United States,New York,Hamburg,14075,(716) 648-8050,,,,,,A G Plumbing Svc,,,19 Parkside Ave,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 648-8050,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Western New York Plumbing,487 Erie St # F,,United States,New York,Lancaster,14086,(716) 685-5455,,,,,,Western New York Plumbing,,,487 Erie St # F,,United States,USA,,,New York,NY,Lancaster,,,,14086,,,(716) 685-5455,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Superior Plumbing  Rooter Svc,170 Cemetery Rd,,United States,New York,Lancaster,14086,(716) 683-7186,,,,,,Superior Plumbing  Rooter Svc,,,170 Cemetery Rd,,United States,USA,,,New York,NY,Lancaster,,,,14086,,,(716) 683-7186,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Liquid Air Designs,6741 Clinton St,,United States,New York,Elma,14059,(716) 684-9399,,,,,,Liquid Air Designs,,,6741 Clinton St,,United States,USA,,,New York,NY,Elma,,,,14059,,,(716) 684-9399,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Stone Plumbing Service,2510 Bowen Rd,,United States,New York,Elma,14059,(716) 937-3262,,,,,,Stone Plumbing Service,,,2510 Bowen Rd,,United States,USA,,,New York,NY,Elma,,,,14059,,,(716) 937-3262,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Cronk Ted Plumbing,190 Peppermint Rd,,United States,New York,Lancaster,14086,(716) 683-8856,,,,,,Cronk Ted Plumbing,,,190 Peppermint Rd,,United States,USA,,,New York,NY,Lancaster,,,,14086,,,(716) 683-8856,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Numarco Inc,1021 Maple Rd,,United States,New York,Elma,14059,(716) 652-9190,,,,,,Numarco Inc,,,1021 Maple Rd,,United States,USA,,,New York,NY,Elma,,,,14059,,,(716) 652-9190,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,East Amherst Plumbing Inc,8734 Stahley Rd,,United States,New York,East Amherst,14051,(716) 741-2759,,,,,,East Amherst Plumbing Inc,,,8734 Stahley Rd,,United States,USA,,,New York,NY,East Amherst,,,,14051,,,(716) 741-2759,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Visone Plumbing,10151 Main St,,United States,New York,Clarence,14031,(716) 759-1715,,,,,,Visone Plumbing,,,10151 Main St,,United States,USA,,,New York,NY,Clarence,,,,14031,,,(716) 759-1715,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Warren Herdic Plumbing,5769 Herman Hill Rd,,United States,New York,Hamburg,14075,(716) 202-4680,,,,,,Warren Herdic Plumbing,,,5769 Herman Hill Rd,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 202-4680,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Elmer A Kobel  Son,3161 Town Line Rd,,United States,New York,Lancaster,14086,(716) 681-6857,,,,,,Elmer A Kobel  Son,,,3161 Town Line Rd,,United States,USA,,,New York,NY,Lancaster,,,,14086,,,(716) 681-6857,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,FPN Co,38 Elm St,,United States,New York,East Aurora,14052,(716) 652-8440,,,,,,FPN Co,,,38 Elm St,,United States,USA,,,New York,NY,East Aurora,,,,14052,,,(716) 652-8440,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Dodge Enterprises,136 Elm St,,United States,New York,East Aurora,14052,(716) 652-4910,,,,,,Dodge Enterprises,,,136 Elm St,,United States,USA,,,New York,NY,East Aurora,,,,14052,,,(716) 652-4910,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Trouble Plumbing Heating  Air,5781 Davison Rd,,United States,New York,Akron,14001,(716) 759-2621,,,,,,Trouble Plumbing Heating  Air,,,5781 Davison Rd,,United States,USA,,,New York,NY,Akron,,,,14001,,,(716) 759-2621,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,T Mark Plumbing,,,United States,New York,Tonawanda,14150,(716) 864-7277,,,,,,T Mark Plumbing,,,,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 864-7277,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Back Up Sewer Svc,PO Box 414,,United States,New York,Clarence,14031,(716) 689-6886,,,,,,Back Up Sewer Svc,,,PO Box 414,,United States,USA,,,New York,NY,Clarence,,,,14031,,,(716) 689-6886,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Superior Plumbing  Rooter Service,,,United States,New York,Clarence,14031,(716) 688-4450,,,,,,Superior Plumbing  Rooter Service,,,,,United States,USA,,,New York,NY,Clarence,,,,14031,,,(716) 688-4450,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Roto Rooter Plumbing  Drain Services,,,United States,New York,Lancaster,14086,(716) 683-4024,,,,,,Roto Rooter Plumbing  Drain Services,,,,,United States,USA,,,New York,NY,Lancaster,,,,14086,,,(716) 683-4024,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Villages of Mission Hills,,,United States,New York,Hamburg,14075,(716) 649-5940,,,,,,Villages of Mission Hills,,,,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 649-5940,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,T Mark Plumbing,,,United States,New York,West Seneca,14218,(716) 675-3419,,,,,,T Mark Plumbing,,,,,United States,USA,,,New York,NY,West Seneca,,,,14218,,,(716) 675-3419,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,T-Mark Plumbing,,,United States,New York,Lackawanna,14218,(716) 822-9749,,,,,,T-Mark Plumbing,,,,,United States,USA,,,New York,NY,Lackawanna,,,,14218,,,(716) 822-9749,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Specialty Plumbing,,,United States,New York,Hamburg,14075,(716) 818-6589,,,,,,Specialty Plumbing,,,,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 818-6589,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Gtf Plumbing,,,United States,New York,East Aurora,14052,(716) 652-0707,,,,,,Gtf Plumbing,,,,,United States,USA,,,New York,NY,East Aurora,,,,14052,,,(716) 652-0707,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Roto -Rooter Plumbing Service,,,United States,New York,,,(860) 223-3350,,,,,,Roto -Rooter Plumbing Service,,,,,United States,USA,,,New York,,,,,,,,,(860) 223-3350,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Bird Plumbing  Heating Svc,201 Lasalle Ave,,United States,New York,Kenmore,14217,(716) 873-0645,,,,,,Bird Plumbing  Heating Svc,,,201 Lasalle Ave,,United States,USA,,,New York,NY,Kenmore,,,,14217,,,(716) 873-0645,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Lake Side Contracting Co Inc,3198 Union Rd,,United States,New York,Cheektowaga,14227,(716) 681-6260,,,,,,Lake Side Contracting Co Inc,,,3198 Union Rd,,United States,USA,,,New York,NY,Cheektowaga,,,,14227,,,(716) 681-6260,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Kandefer Plumbing  Heating,2247 Union Rd,,United States,New York,West Seneca,14224,(716) 668-4677,,,,,,Kandefer Plumbing  Heating,,,2247 Union Rd,,United States,USA,,,New York,NY,West Seneca,,,,14224,,,(716) 668-4677,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,A Strock Paving  Constr Inc,2095 Union Rd,,United States,New York,West Seneca,14224,(716) 684-8690,,,,,,A Strock Paving  Constr Inc,,,2095 Union Rd,,United States,USA,,,New York,NY,West Seneca,,,,14224,,,(716) 684-8690,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Parise Mechanical,1106 Sheridan Dr,,United States,New York,Tonawanda,14150,(716) 694-4900,,,,,,Parise Mechanical,,,1106 Sheridan Dr,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 694-4900,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,NOCO Energy Corp,2440 Sheridan Dr,,United States,New York,Tonawanda,14150,(716) 833-6626,,,,,,NOCO Energy Corp,,,2440 Sheridan Dr,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 833-6626,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Groth  Schlum Ltd,303 Main St,,United States,New York,West Seneca,14224,(716) 677-4405,,,,,,Groth  Schlum Ltd,,,303 Main St,,United States,USA,,,New York,NY,West Seneca,,,,14224,,,(716) 677-4405,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Man Otrees,1500 Union Rd,,United States,New York,West Seneca,14224,(716) 675-2360,,,,,,Man Otrees,,,1500 Union Rd,,United States,USA,,,New York,NY,West Seneca,,,,14224,,,(716) 675-2360,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Delsan Construction Co,100 Ensminger Rd,,United States,New York,Tonawanda,14150,(716) 874-1030,,,,,,Delsan Construction Co,,,100 Ensminger Rd,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 874-1030,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Owczarczak Enterprises Inc,1045 Union Rd,,United States,New York,West Seneca,14224,(716) 674-4288,,,,,,Owczarczak Enterprises Inc,,,1045 Union Rd,,United States,USA,,,New York,NY,West Seneca,,,,14224,,,(716) 674-4288,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,All General Builders Inc,1931 Colvin Blvd,,United States,New York,Tonawanda,14150,(716) 873-7866,,,,,,All General Builders Inc,,,1931 Colvin Blvd,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 873-7866,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Mr Plummer,90 Pearce Ave,,United States,New York,Tonawanda,14150,(716) 634-6564,,,,,,Mr Plummer,,,90 Pearce Ave,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 634-6564,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Graystone Construction of Wny,950 Union Rd,,United States,New York,West Seneca,14224,(716) 675-9252,,,,,,Graystone Construction of Wny,,,950 Union Rd,,United States,USA,,,New York,NY,West Seneca,,,,14224,,,(716) 675-9252,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,John W Danforth Co,300 Colvin Woods Pkwy,,United States,New York,Tonawanda,14150,(716) 832-1940,,,,,,John W Danforth Co,,,300 Colvin Woods Pkwy,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 832-1940,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Capital Heat Inc,2975 Walden Ave,,United States,New York,Depew,14043,(716) 683-7336,,,,,,Capital Heat Inc,,,2975 Walden Ave,,United States,USA,,,New York,NY,Depew,,,,14043,,,(716) 683-7336,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Cortese Brothers Inc.,2300 George Urban Blvd,,United States,New York,Depew,14043,(716) 683-2100,,,,,,Cortese Brothers Inc.,,,2300 George Urban Blvd,,United States,USA,,,New York,NY,Depew,,,,14043,,,(716) 683-2100,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Boxhorn's,136 Taylor Dr,,United States,New York,Depew,14043,(716) 684-8444,,,,,,Boxhorn's,,,136 Taylor Dr,,United States,USA,,,New York,NY,Depew,,,,14043,,,(716) 684-8444,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Campanellas Top Notch Constr,248 Woodgate Rd,,United States,New York,Tonawanda,14150,(716) 877-6925,,,,,,Campanellas Top Notch Constr,,,248 Woodgate Rd,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 877-6925,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,La Hazard  Sons Inc,3689 California Rd,,United States,New York,Orchard Park,14127,(716) 662-4906,,,,,,La Hazard  Sons Inc,,,3689 California Rd,,United States,USA,,,New York,NY,Orchard Park,,,,14127,,,(716) 662-4906,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Young Brothers Builders Inc,535 Delaware St # 1,,United States,New York,Tonawanda,14150,(716) 692-7690,,,,,,Young Brothers Builders Inc,,,535 Delaware St # 1,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 692-7690,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Armor Heating CO Inc,3697 Abbott Rd,,United States,New York,Orchard Park,14127,(716) 824-4209,,,,,,Armor Heating CO Inc,,,3697 Abbott Rd,,United States,USA,,,New York,NY,Orchard Park,,,,14127,,,(716) 824-4209,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
